Key;Straftat;Tatverdächtige insgesamt;Deutschland;Nichtdeutsche insgesamt;Afghanistan;Ägypten;Albanien;Algerien;Andorra;Angola;Antigua und Barbuda;Äquatorialguinea;Argentinien;Armenien;Aserbaidschan;Äthiopien;Australien;Bahamas;Bahrain;Bangladesch;Barbados;Belgien;Belize;Benin;Bhutan;Bolivien;Bosnien und Herzegowina;Botsuana;Brasilien;Brunei;Bulgarien;Burkina Faso;Burundi;Chile;China;Costa Rica;Cote d'Ivoire;Dänemark;Dominica;Dominikanische Republik;Dschibuti;Ecuador;El Salvador;Eritrea;Estland;Fidschi;Finnland;Frankreich;Gabun;Gambia;Georgien;Ghana;Grenada;Griechenland;Großbritannien/Nordirland;Guatemala;Guinea;Guinea-Bissau;Guyana;Haiti;Honduras;Indien;Indonesien;Irak;Iran;Irland;Island;Israel;Italien;Jamaika;Japan;Jemen;Jordanien;Kambodscha;Kamerun;Kanada;Kap Verde;Kasachstan;Katar;Kenia;Kirgisistan;Kiribati;Kolumbien;Komoren;Kongo, Demokratische Republik;Kongo, Republik;Korea, Republik;Korea, Volksrepublik;Kosovo;Kroatien;Kuba;Kuwait;Laos;Lesotho;Lettland;Libanon;Liberia;Libyen;Liechtenstein;Litauen;Luxemburg;Madagaskar;Malawi;Malaysia;Malediven;Mali;Malta;Marokko;Mauretanien;Mauritius;Mazedonien;Mexiko;Moldau;Monaco;Mongolei;Montenegro;Mosambik;Myanmar;Namibia;Nepal;Neuseeland;Nicaragua;Niederlande;Niger;Nigeria;Norwegen;Oman;Österreich;Pakistan;Palau;Panama;Papua-Neuguinea;Paraguay;Peru;Philippinen;Polen;Portugal;Ruanda;Rumänien;Russische Föderation;Salomonen;Sambia;Samoa;San Marino;Sao Tome und Principe;Saudi-Arabien;Schweden;Schweiz;Senegal;Serbien;Seychellen;Sierra Leone;Simbabwe;Singapur;Slowakei;Slowenien;Somalia;Spanien;Sri Lanka;St. Kitts und Nevis;St. Lucia;St. Vincent;Südafrika;Südsudan;Sudan (ohne Südsudan);Suriname;Syrien;Tadschikistan;Taiwan;Tansania;Thailand;Timor-Leste;Togo;Tonga;Trinidad und Tobago;Tschad;Tschechische Republik;Tunesien;Türkei;Turkmenistan;Uganda;Ukraine;Ungarn;Uruguay;USA;Usbekistan;Venezuela;Vereinigte Arabische Emirate;Vietnam;Weißrussland (Belarus);Zentralafrikanische Republik;Zypern;Staatenlos;Ohne Angabe;Ungeklärt
714040;Kreditwesengesetz;65;52;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
714050;Depotgesetz;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
714060;Wertpapierhandelsgesetz;138;129;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
714070;Zahlungsdiensteaufsichtsgesetz;17;9;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
715000;Straftaten im Zusammenhang mit Urheberrechtsbestimmungen (UrheberrechtsG, MarkenG, § 17 UWG, DesignG,GebrauchsmusterG, KunsturheberrechtsG, PatentG, HalbleiterschutzG);6443;5211;1232;26;3;5;5;0;2;0;0;1;1;3;0;0;0;0;2;0;3;0;1;0;0;11;0;4;0;33;1;0;1;42;0;2;1;0;0;0;0;0;2;1;0;0;6;0;5;0;0;0;23;8;0;1;0;0;0;0;20;1;14;6;1;0;0;57;0;0;0;0;0;5;2;0;6;0;2;1;0;2;0;1;1;0;0;23;20;1;0;0;0;4;12;1;0;0;5;2;0;0;0;0;0;0;13;0;0;15;0;0;0;0;5;0;0;0;0;0;0;29;0;9;0;0;21;26;0;0;0;0;2;1;76;9;1;183;9;0;0;0;0;0;0;3;4;2;38;0;0;0;0;10;2;1;4;2;0;0;0;0;0;1;0;60;3;0;0;6;0;3;0;0;0;15;10;192;0;0;17;22;0;6;0;0;0;6;0;0;0;4;0;42
715010;Markengesetz;1085;601;484;3;0;2;2;0;0;0;0;0;0;3;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;20;0;0;0;9;0;1;0;0;0;0;0;0;2;0;0;0;2;0;4;0;0;0;7;0;0;0;0;0;0;0;10;0;4;3;0;0;0;19;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;5;3;0;0;0;0;0;5;0;0;0;2;1;0;0;0;0;0;0;5;0;0;6;0;0;0;0;2;0;0;0;0;0;0;15;0;3;0;0;1;12;0;0;0;0;0;0;30;1;0;147;5;0;0;0;0;0;0;0;3;2;18;0;0;0;0;8;0;0;0;1;0;0;0;0;0;1;0;11;0;0;0;3;0;0;0;0;0;7;1;60;0;0;7;8;0;0;0;0;0;2;0;0;0;1;0;13
715020;Designgesetz;42;15;27;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;2;0;0;0;0;0;0;7;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
715030;Gebrauchsmustergesetz;6;1;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
715040;Kunsturheberrechtsgesetz;2942;2498;444;19;0;2;3;0;2;0;0;0;1;0;0;0;0;0;2;0;0;0;1;0;0;7;0;3;0;8;1;0;1;2;0;0;1;0;0;0;0;0;0;0;0;0;2;0;1;0;0;0;9;2;0;1;0;0;0;0;0;1;9;2;1;0;0;28;0;0;0;0;0;3;1;0;2;0;1;1;0;1;0;1;0;0;0;14;7;1;0;0;0;1;5;1;0;0;2;0;0;0;0;0;0;0;5;0;0;5;0;0;0;0;2;0;0;0;0;0;0;5;0;6;0;0;6;4;0;0;0;0;1;0;28;6;1;19;2;0;0;0;0;0;0;2;0;0;12;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;42;0;0;0;1;0;2;0;0;0;4;4;92;0;0;4;7;0;4;0;0;0;2;0;0;0;2;0;22
715050;Urheberrechtsgesetz -sonstige Verstöße- (ohne Schl. 715100 u. 715200);1470;1291;179;2;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;2;0;0;0;5;0;0;0;14;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;2;1;0;0;0;0;0;0;2;0;1;1;0;0;0;7;0;0;0;0;0;1;1;0;3;0;1;0;0;1;0;0;1;0;0;4;4;0;0;0;0;2;2;0;0;0;0;1;0;0;0;0;0;0;3;0;0;4;0;0;0;0;1;0;0;0;0;0;0;6;0;0;0;0;4;3;0;0;0;0;0;1;9;2;0;14;2;0;0;0;0;0;0;1;0;0;4;0;0;0;0;1;1;0;2;1;0;0;0;0;0;0;0;5;0;0;0;2;0;1;0;0;0;2;2;27;0;0;3;5;0;1;0;0;0;1;0;0;0;1;0;5
715060;Patentgesetz;19;9;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
715070;Halbleiterschutzgesetz;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
715100;Softwarepiraterie (private Anwendung z.B. Computerspiele);278;261;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;2;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
715200;Softwarepiraterie in Form gewerbsmäßigen Handelns;130;115;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;2;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
